inventory_date,latitude_proj,longitude_proj,agb,cagb,cagb_category,HCS,longitude,latitude,start_date,end_date,B2,B3,B4,B8,B5,B6,B7,B8A,B11,B12,B9,B1,VV,VH,elevation,ARI,ARVI,AVI,BCC,CCCI,CVI,EVI,ExG,GNDVI,IKAW,MCARI,MSAVI,MTVI2,NDDI,NDMI,NDVI,NDYI,PSRI,PVI,RCC,RENDVI,S2REP,SAVI,SI,SIPI,TCARI,TNDVI,TTVI,TVI,VARI,VARI700,AWEInsh,AWEIsh,MNDWI,MuWIR,NDWI,S2WI,WI2015,BAI,BAIM,MIRBI,NBR,NBRplus,NBRSWIR,NDSWIR,NBSIMS,NDSI,NBAI,NDBI,UI,BI,BI2,BSI,SATVI,DPDD,DpRVIVV,NDPolI,VDDPI,VHVVD,VHVVP,VHVVR,VVVHD,VVVHR,VVVHS
2026-01-15,1791714,389501,0.0,0.0,0-7,non-HCS,-16.033787020902512,16.20341121910305,2026-01-01,2026-02-01,0.17291011245300378,0.2529520056069349,0.3315115149951343,0.40657484596877397,0.36461103365502584,0.3764462072515128,0.3867045728094651,0.40377494118204627,0.5360335751464873,0.5033270894690898,0.40219261226328934,0.1220541668660713,-21.11620082844529,-25.68930000756655,3.0,1.210670357356384,0.07670151237702096,0.27324617409558893,0.22830226047812585,0.5350510423482523,0.008624131672704118,0.08941143022395556,0.0014823837657317596,0.232928864070979,0.403228298025464,0.011842807286553823,0.08697049666599799,-0.005601960388297972,-2.5499619816290924,-0.13734094272629382,0.10169992963372232,0.18795260193268826,0.4213122605221657,-0.18474420110669076,0.43771198326233285,0.01597066048772282,688.7260822771043,0.09094276458453107,0.7447291992509492,3.79040838465614,0.03552842185966147,0.7756931929788493,0.05358006786554814,0.7756931929788493,-0.1908853330640989,-0.13651443280953388,0.15017950638959388,-0.7344542775698231,-0.3587918162829169,-0.017379012479357803,-0.232928864070979,-0.1598225174333395,-42.3482459479402,5.756664454498246,4.563023347181432,1.7801418582553215,-0.10633260545132989,-0.24480025969822553,-0.04625970275635312,-0.13734094272629382,-2.8526412226381845,-0.3587918162829169,-0.6161381719065272,0.13734094272629382,0.10633260545132989,0.19906990321716392,0.3362477792191706,0.1805482512936317,-0.02733230151735827,-33.096487037976594,2.195408620672327,-0.09770431033616349,2.216568274580952,-4.573099179121261,542.4604181019564,1.2165682745809518,4.573099179121261,0.8219842822585942,-46.805500836011845
2026-01-15,1785136,391868,0.0,0.0,0-7,non-HCS,-16.011342197324566,16.14406025044626,2026-01-01,2026-02-01,0.11303357644045953,0.18710247535212404,0.2808527338270367,0.3679501831271053,0.3166020025932606,0.33094464192534573,0.346469195107865,0.3682225430133303,0.560023930067575,0.5097208342583442,0.3831506905031309,0.08917370661604779,-23.7237757154165,-27.92114650841902,3.0,2.1861250071010683,0.1050767562337874,0.2845798184369316,0.19455380075866704,0.5587607030522415,0.0036176516496349382,0.09873584801795163,-0.019681359563248124,0.32582081179555106,0.5299900498009166,0.011103072091392748,0.10693597709003111,-0.00881009881883464,-2.4014516735889,-0.20698179422185498,0.13424330721100125,0.24678441150032737,0.5070913262419088,-0.20718322478022463,0.48340474167243913,0.02214919875424204,697.8230549468626,0.11372374845329374,0.8033786231802089,3.200742142868217,0.033309216274178245,0.7963939397126282,0.16880970051578648,0.7963939397126282,-0.2641435455807593,-0.15282198712130834,-0.18194107043313346,-0.9386016135358372,-0.49914104495605655,-0.09133183883053736,-0.32582081179555106,-0.23370869477708126,-52.59028741758637,7.840614322273762,5.075644509499098,1.608973827921207,-0.16153051464951937,-0.1346579497390721,-0.060101227167914564,-0.20698179422185498,-3.587511520121656,-0.49914104495605655,-0.7089688472458922,0.20698179422185498,0.16153051464951937,0.2722624098120937,0.2882550558355585,0.2434729459577417,0.05744033776987828,-36.518474718325926,2.1625472790843054,-0.0812736395421527,2.1769267608728455,-4.19737079300252,662.3950174830173,1.1769267608728458,4.19737079300252,0.8496705430152414,-51.64492222383552
2026-01-15,1785256,390230,0.0,0.0,0-7,non-HCS,-16.026665992372205,16.145071686179016,2026-01-01,2026-02-01,0.12876446447268922,0.2108508570161191,0.3108716483361439,0.39878234190037964,0.3413434525620802,0.35944221359845796,0.373125604439808,0.3924607074160681,0.5605129892484239,0.4983278727039982,0.3909795034305755,0.09002623331672906,-22.711040153932906,-26.585964628385806,3.0,1.813088160754321,0.09460373624310744,0.28908523756437093,0.19795087441542464,0.6264774396017191,0.005511474172386142,0.0956266658542888,-0.01793439877659489,0.3082697681462742,0.5118368155502397,0.0048019568486787215,0.10380541708843305,-0.011771374290338558,-2.3436436690659415,-0.16859317677942182,0.12387824879972228,0.2417040320312373,0.5066382772361047,-0.18627724428825937,0.4779060346432463,0.02582638588419934,706.2669974403365,0.10901137135964795,0.7795876118527539,3.5121564404226273,0.014405870546036164,0.7898596386698856,0.14531431050576116,0.7898596386698856,-0.2545330058551397,-0.16780161231333027,-0.12794246446831892,-0.9076333578862178,-0.45330376050887206,-0.007151847146250001,-0.3082697681462742,-0.18695936781236652,-49.81061591642472,6.279816282941043,4.7472416254381296,1.4902514324054286,-0.11096243157538647,-0.1899767677063031,-0.07092010580810869,-0.16859317677942182,-3.2032350541581858,-0.45330376050887206,-0.6842695519873229,0.16859317677942182,0.11096243157538647,0.24578604812739577,0.3162944945538437,0.21070019710629037,0.02389002758036876,-34.85824637376322,2.1572072985595554,-0.07860364927977763,2.170618538305119,-3.8749244744529,603.79491020631,1.170618538305119,3.8749244744529,0.8542492428386199,-49.29700478231871
2026-01-15,1791718,389640,4.67,2.19,0-7,non-HCS,-16.032486930068455,16.203453696622955,2026-01-01,2026-02-01,0.06860184101469315,0.10693886689570226,0.14805477516828838,0.26254919868060345,0.1878466138795409,0.22654978482394802,0.24136815341759704,0.2751774048709661,0.37371355872981404,0.2965230714562336,0.30054359237932254,0.0716025882805141,-15.107139080596642,-18.002077558346848,3.0,4.027644760744203,0.26082177873775414,0.2947602401152182,0.2119987595686318,0.5948125162498179,0.0004445332722501424,0.17492199255180785,-0.0027788823915770172,0.4211511718035855,0.585676426818312,0.029955892306756386,0.1688384666032725,0.057904132752389245,-4.918899845123421,-0.17471454796701968,0.27884392457061474,0.21839393458854123,0.35070849533288306,-0.26997984554315163,0.45753041346466555,0.09339649443261742,711.2080123826078,0.1886018952262687,0.8915439262804027,1.6677372097476089,0.08986767692026916,0.8825213451076493,-0.11934579390782474,0.8825213451076493,-0.2205886098053833,-0.054356885693371944,-0.31729762050195565,-0.6925758957257359,-0.5550262052395426,-0.3534877085013284,-0.4211511718035855,-0.22436676131239722,-35.797581559206506,23.075801609315324,18.350689506787084,1.3028378390101576,-0.06076830240089493,-0.20635243958408425,-0.12618263461464369,-0.17471454796701968,-3.60173123187653,-0.5550262052395426,-0.8435717263977343,0.17471454796701968,0.06076830240089493,0.22348805772780617,0.1846512202603385,0.1462196508722786,0.18301529495123842,-23.411751605171414,2.174872061113348,-0.08743603055667408,2.191627181182731,-2.8949384777502054,271.95988941363345,1.1916271811827308,2.8949384777502054,0.8391886454012116,-33.109216638943494
2026-01-15,1786002,390754,11.66,5.48,0-7,non-HCS,-16.021800252959174,16.1518382076001,2026-01-01,2026-02-01,0.08030772785176381,0.12110249843504844,0.16704871338989696,0.2745444714797266,0.20013075827649143,0.2312906847871614,0.2502778007225557,0.2822982541539452,0.40511439415541556,0.33988522571144686,0.27799999713897705,0.06509999930858612,-15.362127132055473,-20.911858538430725,3.0,3.2607347752848126,0.22422685461922598,0.29076438577634856,0.2179557047041032,0.6440023354658614,0.0006726080238000289,0.16048657769222785,-0.005151444371563882,0.387825472485561,0.547373650195454,0.020697780574658833,0.15411911567924863,0.045251622686443504,-4.371605301512659,-0.1921109681305653,0.24342712200498928,0.20254567672841026,0.37503017303941166,-0.26394832594431017,0.4533713133313246,0.07222618859506377,714.5840231583493,0.17124554396288547,0.87646273729748,1.9483975544050458,0.06209334172397651,0.8622221999026639,0.09003200457629079,0.8622221999026639,-0.2210616088439753,-0.08832589152665167,-0.26999933004492127,-0.72139563094119,-0.5397240182127782,-0.37493534063416833,-0.387825472485561,-0.2587969089412675,-38.65003839352431,19.792236848325043,14.288144077599435,1.4287311943913958,-0.10634374368690411,-0.17462889001574203,-0.10086296660985167,-0.1921109681305653,-3.6722737967912353,-0.5397240182127782,-0.8155356304016846,0.1921109681305653,0.10634374368690411,0.23441997839923687,0.19828073918269962,0.1764727151987098,0.16312100277813757,-25.649581248264443,2.305989612323782,-0.1529948061618911,2.3612606092026716,-5.549731406375251,321.25062943493253,1.3612606092026716,5.549731406375251,0.7346131910668655,-36.2739856704862
2026-01-15,1792414,389802,0.67,0.31,0-7,non-HCS,-16.031004198365896,16.209752036190512,2026-01-01,2026-02-01,0.1329402543807942,0.19540305933448576,0.25844134523894624,0.36726346186384273,0.29179582156118805,0.31350607843781214,0.3322944365455372,0.3628594733761092,0.46999337928325546,0.402754904023068,0.3730500042438507,0.10220000147819519,-16.033967633093738,-21.407533057109614,3.0,1.6905732699836369,0.1525008190871564,0.30946637431428764,0.22655714042988395,0.6583981648918078,0.0036241188747510042,0.14163205262836512,-0.0005754809507689251,0.30543918298771444,0.4684555509548574,0.015892564589832577,0.13616724450646644,0.025626540316103445,-3.6447591292088384,-0.12269821203092929,0.17391925935294839,0.19023626291307894,0.4003146971934924,-0.20140111933340432,0.44043643830011353,0.035866824268451745,710.7586802080399,0.1450053103685821,0.8027696956449951,2.435749906421191,0.047677693769497737,0.8209258549667859,0.11317439055942957,0.8209258549667859,-0.196439609355687,-0.11978594994263755,-0.08260115919760236,-0.7351260850094057,-0.41267176079148976,-0.13056284646997723,-0.30543918298771444,-0.15975662881719863,-39.544095401939416,8.36718593023778,7.053894665863058,1.4216139232547755,-0.046091682655317025,-0.2636737100632,-0.0896824767078161,-0.12269821203092929,-2.9158826296321103,-0.41267176079148976,-0.7131381230421291,0.12269821203092929,0.046091682655317025,0.18575929313681364,0.2827582801301063,0.13861937127503332,0.056941565459978916,-26.47513903584359,2.287037929835001,-0.14351896491750077,2.335136352210476,-5.373565424015876,343.2476921420798,1.335136352210476,5.373565424015876,0.7489871714932949,-37.441500690203355
2026-01-15,1785291,391381,7.74,3.64,0-7,non-HCS,-16.015903666071754,16.14543961834326,2026-01-01,2026-02-01,0.10038623011557346,0.15414251315463431,0.22272903513170106,0.34089879771399356,0.26127147785301413,0.29490790071817474,0.31428266227353896,0.3466178522626775,0.4753113245160635,0.3789563610471228,0.38034036822874895,0.08537260439986522,-15.671672171972851,-22.54817493516619,3.0,2.660066357409532,0.18743560757767452,0.31518685187693635,0.21033964171671624,0.6307087446129028,0.0018040442101917209,0.15351696501416331,-0.01483023893800589,0.37725393913422284,0.5450277086928741,0.020078623254917903,0.15477106701638144,0.02987856562466302,-3.5019783946774026,-0.16467882857765442,0.20965920363738327,0.21119926318888538,0.41485088978013873,-0.21639203085915107,0.46668497657074587,0.060477651925124866,712.5276428992236,0.1666510017880981,0.8394121394356195,2.1623652932041892,0.0602358697647537,0.8424127276088504,0.09915863900345423,0.8424127276088504,-0.24806569271322598,-0.11205234823616393,-0.32776995199462733,-0.833311760604707,-0.5102340984208128,-0.24289943448053442,-0.37725393913422284,-0.18381719138655767,-43.41087022271056,10.642084799172409,8.572837725211649,1.1315126302138054,-0.052868362294752475,-0.2267009123827947,-0.1219311575035371,-0.16467882857765442,-3.3266504467843703,-0.5102340984208128,-0.781110764872793,0.16467882857765442,0.052868362294752475,0.22535733394539675,0.25138292685010216,0.15379186663107755,0.1267661187819612,-27.02551306537107,2.359839365339004,-0.17991968266950198,2.4387855161679077,-6.87650276319334,353.36760566021974,1.4387855161679075,6.87650276319334,0.6950306274026317,-38.219847107139046
2026-01-15,1786721,390272,2.22,1.04,0-7,non-HCS,-16.026341494256567,16.158315457177935,2026-01-01,2026-02-01,0.08213673877898736,0.12044404125432379,0.16949110753577723,0.2838577352777107,0.19859583815119275,0.23289148629027426,0.25086257693287645,0.28803579366617565,0.40530477045297725,0.31883821548767904,0.2910746989875322,0.05822644553545792,-14.562121912541956,-19.7282337702606,3.0,3.2672585713744997,0.23366520098260077,0.2998574052762494,0.2207550248303448,0.7005395519144177,0.0006979403211855746,0.16970569823528642,-0.01073976380611702,0.4041874251087763,0.5511585851634299,0.015788167816516114,0.1628104796917652,0.04765056430178746,-4.321170687855123,-0.1762240896238279,0.2522706951939546,0.1890964309103628,0.37508614053805306,-0.25572965387094077,0.45553322677275687,0.07948240005306077,716.8188506385974,0.17994456374083206,0.8752428729411045,1.9728770026461417,0.04736450344954834,0.8673353994816276,-0.06240944341924326,0.8673353994816276,-0.23603196135538412,-0.10265147678918018,-0.3336022580229242,-0.7302064705531549,-0.5418190642668411,-0.413435200786616,-0.4041874251087763,-0.23238203301633875,-37.92146506235224,18.201243982259346,14.532357074314836,1.216395404437613,-0.058040011992025374,-0.2122148889677993,-0.1291845672189759,-0.1762240896238279,-3.5278783256235924,-0.5418190642668411,-0.8269030286939428,0.1762240896238279,0.058040011992025374,0.2219425438176354,0.2031495479397452,0.1431949448029721,0.16968570333685665,-24.246943032608353,2.3013157346926896,-0.15065786734634473,2.3547636730928074,-5.166111857718645,287.2849452816621,1.3547636730928077,5.166111857718645,0.7381361191336693,-34.290355682802556
2026-01-15,1786211,391646,0.0,0.0,0-7,non-HCS,-16.01346775967476,16.153767169953195,2026-01-01,2026-02-01,0.10937066736370489,0.19039795565392056,0.2908454594582548,0.3756935367702524,0.3247883929818358,0.34316352287029445,0.3552135722626739,0.37528821318221767,0.5548370020183409,0.4934099915252902,0.3817554174309793,0.08355439783762685,-24.0190355238877,-25.15134362518973,3.0,2.173229471111009,0.09629460441019938,0.28275190464508426,0.18518127252438382,0.5708845501019689,0.003961143481926808,0.09220667576222918,-0.019420215514118558,0.32732444065329575,0.5490466357583433,0.007889344403434154,0.10294324352074602,-0.014335679271974015,-2.2727870887582546,-0.19251755614738394,0.12729649396673776,0.2702994311898064,0.5288289110003745,-0.2026378257062305,0.49244585946717995,0.02750965968114159,701.6497815459434,0.10910232437961787,0.7996559250352028,3.443084960645499,0.02366803321030246,0.7920205136022285,0.06244724531736756,0.7920205136022285,-0.2701125705298402,-0.16602191448260498,-0.19480209295569617,-0.9337827495657061,-0.4890256993616406,0.029325597854420737,-0.32732444065329575,-0.2060888920540099,-51.14733526784344,7.348380935825397,5.203842227204454,1.4966972954731608,-0.13544583691415849,-0.15545742537526536,-0.0709141943770799,-0.19251755614738394,-3.4122384970391444,-0.4890256993616406,-0.7103977562246393,0.19251755614738394,0.13544583691415849,0.27098941268222904,0.29551542338520825,0.23570992983787936,0.04756005202999586,-34.76870852982627,2.04605651292088,-0.023028256460440138,2.047142113603018,-1.1323081013020335,604.1110160069386,1.0471421136030177,1.1323081013020335,0.9549802142511385,-49.170379149077434
2026-01-15,1786589,390610,7.81,3.67,0-7,non-HCS,-16.02317423823298,16.157137539873297,2026-01-01,2026-02-01,0.07724600469228761,0.12408784545594119,0.1780234005856541,0.3148440800689017,0.2263963257824097,0.2685224216844674,0.29070810871519676,0.3201825875465909,0.4076892094872116,0.3280427142644822,0.3354008761670092,0.07089223840479507,-13.221213094456418,-18.634322460885222,3.0,3.64177420531941,0.25849771833319113,0.328374110621353,0.2036233775493994,0.5886742253692703,0.0008630403726931451,0.1896452747323313,-0.007093714366059337,0.43459184333622586,0.605978280530425,0.03549533208918571,0.19008051210351562,0.05937524357025716,-4.536537180399133,-0.12849944875944624,0.2776013530077943,0.2326575522653892,0.37530346725305114,-0.228501854713927,0.46927638852627757,0.08511719573701744,711.6213116693523,0.20670534912632169,0.8725734216219418,1.783004167100166,0.10648599626755714,0.881817074572609,0.2759118733849302,0.881817074572609,-0.23985723540940213,-0.062033635667710474,-0.3109990119149809,-0.77834499456815,-0.533308764255704,-0.30743928712900204,-0.43459184333622586,-0.18333194659863009,-40.20264096980297,14.077932809207777,11.555707530994098,1.2850728896701482,-0.020530261800238626,-0.22773425839052797,-0.11923260604358052,-0.12849944875944624,-3.4517288653568405,-0.533308764255704,-0.8184364932820518,0.12849944875944624,0.020530261800238626,0.19801799108820875,0.2207690492350251,0.1269000093060314,0.15328057908568296,-22.525265209511243,2.33985360924319,-0.16992680462159476,2.4094260736708413,-5.413109366428804,246.36834812617906,1.4094260736708413,5.413109366428804,0.7095086565239327,-31.85553555534164
